host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
36123861,Belen,100%,2.0,2.0
3469754,Maria Victoria,100%,2.0,2.0
34598150,Eva,Desconocido,2.0,2.0
87350742,Angel Carlos,Desconocido,1.0,1.0
4696534,Sergio,100%,1.0,1.0
87545578,Hector,Desconocido,1.0,1.0
74116207,Martha,Desconocido,2.0,2.0
4965514,Miguel,Desconocido,5.0,5.0
87647713,Pilar Elizabeth,Desconocido,2.0,2.0
87675124,Pedro,100%,2.0,2.0
25418485,Javier,82%,1.0,1.0
3424091,Thilda,100%,1.0,1.0
2560898,Itxiar,78%,1.0,1.0
87960107,Jae Rim,100%,2.0,2.0
51609731,Luis &  Rafa,Desconocido,2.0,2.0
88187977,Pedro E,100%,2.0,2.0
12090537,Natalia,70%,10.0,10.0
21920758,Eduardo,100%,3.0,3.0
12665714,Aura,Desconocido,1.0,1.0
88853220,Jose Manuel,Desconocido,6.0,6.0
62605973,José Angel,Desconocido,1.0,1.0
89214065,Ferney,Desconocido,1.0,1.0
87441528,Ruben,Desconocido,1.0,1.0
3384746,Ana,82%,4.0,4.0
4294346,Àlber,Desconocido,1.0,1.0
58610891,Amelia,Desconocido,1.0,1.0
89814373,Alfredo,100%,2.0,2.0
59209486,Sonia,100%,2.0,2.0
15378510,Andres,Desconocido,2.0,2.0
14350079,Michele,Desconocido,1.0,1.0
40475538,Beatriz,Desconocido,1.0,1.0
90311483,Tobias,Desconocido,1.0,1.0
16666103,Sergio,99%,8.0,8.0
66881515,Jose Antonio,100%,1.0,1.0
29100549,Flora,100%,1.0,1.0
90638422,Jose,Desconocido,1.0,1.0
90647789,Victor & Yoli,100%,8.0,8.0
2555689,Nonia,100%,1.0,1.0
14809898,Henar,96%,7.0,7.0
90757198,María Del Carmen,100%,1.0,1.0
90760470,Silvia,90%,1.0,1.0
685804,Jorge,Desconocido,1.0,1.0
45926015,Ricardo,Desconocido,1.0,1.0
13787659,Pablo,100%,3.0,3.0
39733371,Sergio,Desconocido,1.0,1.0
24360416,Mariana,100%,2.0,2.0
11201423,Lucia,Desconocido,1.0,1.0
4802194,Massimo,Desconocido,1.0,1.0
26914836,Antonio,Desconocido,2.0,2.0
26067468,Angela,Desconocido,1.0,1.0
91443917,Viejo,Desconocido,12.0,12.0
17855462,Maite,100%,1.0,1.0
39971222,Jacinto,100%,1.0,1.0
91663211,Sheila,Desconocido,1.0,1.0
91717192,Antonio,100%,4.0,4.0
91494388,Patricia,Desconocido,2.0,2.0
17072529,Felipe,Desconocido,1.0,1.0
2757047,Belén,Desconocido,1.0,1.0
134769765,Mari Carmen,Desconocido,1.0,1.0
92507879,Isabel,70%,1.0,1.0
125352528,Esperanza,Desconocido,1.0,1.0
92757622,Pape,Desconocido,1.0,1.0
84048574,Jose Kamerom,Desconocido,1.0,1.0
92994648,Fernando,100%,1.0,1.0
34371900,Javier,100%,1.0,1.0
82262913,Prado,100%,3.0,3.0
61753406,Juan,Desconocido,13.0,13.0
24349865,Rosa,Desconocido,1.0,1.0
85423259,Patricia,100%,3.0,3.0
12859487,Mireille,100%,1.0,1.0
37062107,Tatiana Garcia Bueso,Desconocido,1.0,1.0
93850432,Estela,0%,1.0,1.0
91506664,Solfai,99%,7.0,7.0
91944003,Randy,100%,2.0,2.0
66102129,Carmina,100%,2.0,2.0
15247355,Marco,100%,1.0,1.0
94189576,Antonio,Desconocido,1.0,1.0
84973000,Elsa,Desconocido,1.0,1.0
39793561,Alessandra,Desconocido,1.0,1.0
17320590,Fouad,100%,2.0,2.0
42149444,Helena,100%,2.0,2.0
94575991,Emma,100%,1.0,1.0
87442793,Rose Mary,Desconocido,1.0,1.0
12353738,Ana,90%,1.0,1.0
94675541,Pedro,100%,1.0,1.0
94745095,Victor,Desconocido,1.0,1.0
94757792,Raquel,Desconocido,1.0,1.0
9536395,Otilio,Desconocido,1.0,1.0
24941970,Iñigo,100%,2.0,2.0
73025086,Javier,Desconocido,1.0,1.0
7131867,Natacha,100%,2.0,2.0
113896128,Marta Y Gerardo,Desconocido,31.0,31.0
8381047,Diego,Desconocido,1.0,1.0
47410553,Atle,100%,1.0,1.0
95225887,Ana,20%,1.0,1.0
318101,Isabel,Desconocido,1.0,1.0
64338121,Alberto,100%,2.0,2.0
95273679,Giacomo,Desconocido,1.0,1.0
78780938,Delfina,100%,3.0,3.0
5291754,Clara,100%,2.0,2.0
19099150,Juan,83%,5.0,5.0
89296365,Soledad,100%,0.0,0.0
95836067,Juliana,100%,1.0,1.0
11515100,Mónica,90%,1.0,1.0
50716384,Marc,100%,27.0,27.0
7696081,Román,Desconocido,1.0,1.0
23205522,Juan,Desconocido,1.0,1.0
96155047,Sara,Desconocido,1.0,1.0
94988412,Pepa,100%,1.0,1.0
96175251,Karin,50%,1.0,1.0
96204145,Antonio,100%,5.0,5.0
48976425,Carolina,57%,2.0,2.0
27482347,Stephanie,Desconocido,1.0,1.0
67531310,Villar,Desconocido,1.0,1.0
96502620,Es Javier,100%,6.0,6.0
7644518,Elise,Desconocido,1.0,1.0
12917441,Nikohl,100%,1.0,1.0
96582083,Rebeca,Desconocido,1.0,1.0
44430986,Montse,100%,1.0,1.0
8139292,Marina,Desconocido,1.0,1.0
88936948,Guille,100%,3.0,3.0
96804915,Gius,100%,22.0,22.0
83155660,Daniel,100%,1.0,1.0
90823641,Claudia,33%,1.0,1.0
67914605,Teresa,100%,1.0,1.0
9885245,My Mad Madrid,99%,49.0,49.0
36715535,Beatriz,100%,2.0,2.0
45916312,Epema Negocios,100%,1.0,1.0
19460858,Roberto,Desconocido,1.0,1.0
9886831,José,86%,6.0,6.0
44107283,Gema,100%,2.0,2.0
20609984,Jose,70%,18.0,18.0
97534010,David,Desconocido,1.0,1.0
96269561,Elias,Desconocido,1.0,1.0
2354308,Lluvia,100%,3.0,3.0
97662648,Fernando,100%,1.0,1.0
97803988,Pablo,Desconocido,1.0,1.0
52909083,Pedro,100%,9.0,9.0
70165534,Ana,100%,1.0,1.0
36053006,Becca,Desconocido,3.0,3.0
61670134,Daniel,Desconocido,1.0,1.0
98214802,Adolfo,100%,2.0,2.0
75147810,Pilar,100%,1.0,1.0
5144517,Fernando (Swindontravellers),100%,11.0,11.0
1847346,Francisco,Desconocido,1.0,1.0
25143824,Olivier,Desconocido,1.0,1.0
98642939,Maria,100%,1.0,1.0
98772913,Edu Y Cris,100%,1.0,1.0
32420211,Hellen,100%,1.0,1.0
60358230,Sol,100%,8.0,8.0
2105590,Reyes,98%,27.0,27.0
61695112,María Dolores,100%,2.0,2.0
34175878,Omar,Desconocido,2.0,2.0
72451667,Asun,100%,1.0,1.0
791447,Vera,100%,4.0,4.0
31810101,Tiziana,Desconocido,1.0,1.0
51571327,Susana,100%,1.0,1.0
99303058,Patricia,100%,1.0,1.0
99311430,Marta,Desconocido,1.0,1.0
99366978,Elisa,100%,1.0,1.0
90823673,Maria Jose,100%,2.0,2.0
69094098,Carlos,100%,1.0,1.0
15456024,Nahuel Rodrigo,100%,9.0,9.0
62948205,David,Desconocido,1.0,1.0
34771708,Santiago,44%,1.0,1.0
96795800,Madrid Rental Flats,89%,19.0,19.0
31622,Celina,100%,3.0,3.0
99575505,Juan Carlos,Desconocido,1.0,1.0
801026,David,Desconocido,1.0,1.0
81419019,Mayra,Desconocido,1.0,1.0
87501614,Michelle,Desconocido,2.0,2.0
12359504,Claudia,Desconocido,1.0,1.0
378073,Alvaro,100%,9.0,9.0
42453682,Carolina,100%,8.0,8.0
75395852,Elisa,Desconocido,1.0,1.0
99899485,Concepción,100%,1.0,1.0
20331608,David,100%,1.0,1.0
99991901,Arizonica Espacios Para Vivir,90%,8.0,8.0
100030664,Olga,100%,1.0,1.0
2916652,Sebastien,Desconocido,1.0,1.0
1202660,Miguel Y Sergio,100%,1.0,1.0
67924537,Rubén,88%,2.0,2.0
99018982,Juan Y Bea,96%,57.0,57.0
100329321,Reynaldo Antonio,Desconocido,1.0,1.0
95238188,Fernando Javier,Desconocido,1.0,1.0
100634083,Marina,100%,2.0,2.0
100664770,Amanda,Desconocido,1.0,1.0
3483733,Marcela,100%,3.0,3.0
7855675,Keegan,Desconocido,1.0,1.0
49189008,Alberto,Desconocido,3.0,3.0
42566468,Anita,100%,2.0,2.0
94085556,Ana,100%,6.0,6.0
88114027,Michel,100%,3.0,3.0
100909442,María J.,100%,3.0,3.0
48311054,Ruth,100%,1.0,1.0
99655956,Andrea,Desconocido,1.0,1.0
101364436,Gloria,100%,3.0,3.0
66868893,Casa Mia,100%,1.0,1.0
12230900,Anabela’s Support Team,96%,2.0,2.0
48778417,Rene,Desconocido,1.0,1.0
21807514,Fernando,100%,3.0,3.0
98792164,Tomás,Desconocido,1.0,1.0
505981,Fernando,80%,3.0,3.0
92410628,Sergio,94%,2.0,2.0
34904217,Amel,Desconocido,1.0,1.0
101940826,Teresa,Desconocido,1.0,1.0
101946693,Ramon,Desconocido,1.0,1.0
101759198,Lucio,100%,3.0,3.0
9571576,Nilce,Desconocido,1.0,1.0
8296925,José Antonio,Desconocido,1.0,1.0
99994045,Amanda,Desconocido,1.0,1.0
102178224,Ana María,100%,1.0,1.0
102195112,Virginia,100%,1.0,1.0
45470361,Ad,43%,1.0,1.0
102114225,Pilar,Desconocido,1.0,1.0
39011655,Adolfo,Desconocido,2.0,2.0
102342639,Victor,100%,0.0,0.0
32701014,Ramón,Desconocido,1.0,1.0
26949088,Cristina,100%,6.0,6.0
102614390,Mariana,50%,1.0,1.0
14157543,Maria,100%,1.0,1.0
33958244,Mae,Desconocido,1.0,1.0
93868864,Mariela,Desconocido,1.0,1.0
10868009,Daniele,Desconocido,1.0,1.0
85083264,Isabel,100%,2.0,2.0
100677167,Victor,100%,3.0,3.0
24230477,Valdeazores,100%,6.0,6.0
103126514,Estefania,Desconocido,1.0,1.0
103128901,Antonio,100%,1.0,1.0
48409270,Rafael,Desconocido,1.0,1.0
85612849,Aurora,Desconocido,2.0,2.0
103222038,Javier,Desconocido,1.0,1.0
103266528,Begoña,Desconocido,1.0,1.0
26961007,津津,Desconocido,3.0,3.0
103332319,Youssef,Desconocido,1.0,1.0
103336792,Funway Academic Resort,77%,28.0,28.0
103360489,Juan Luis,Desconocido,1.0,1.0
104152621,Humberto,Desconocido,1.0,1.0
52332915,Sarah,93%,1.0,1.0
48707867,Miguel,Desconocido,2.0,2.0
103860984,Javier,100%,1.0,1.0
10005634,Ana,Desconocido,1.0,1.0
14395069,Blanca,100%,5.0,5.0
104082974,Alberto,Desconocido,1.0,1.0
104127552,Andres,Desconocido,1.0,1.0
31402665,Kevin,Desconocido,1.0,1.0
104222561,Tom & Jack,100%,1.0,1.0
104227989,Josefa,100%,1.0,1.0
97072466,Miyas Inmuebles Y Antigüedades,100%,0.0,0.0
82169126,Javi,100%,2.0,2.0
53295015,"Guardalia XXI, S.L.",Desconocido,9.0,9.0
22323527,Luke,83%,1.0,1.0
28442060,Maria,Desconocido,1.0,1.0
104512277,Rebeca,94%,2.0,2.0
2245134,Martin,Desconocido,2.0,2.0
22546005,Clara,Desconocido,1.0,1.0
104672455,José Manuel,Desconocido,3.0,3.0
10818372,Carmen Y Adolfo,Desconocido,1.0,1.0
104821476,David,100%,1.0,1.0
94914522,Jorge,100%,2.0,2.0
75212526,Diego,100%,1.0,1.0
104894903,Alex,Desconocido,1.0,1.0
104897414,Oscar,Desconocido,2.0,2.0
36108886,Laura,100%,1.0,1.0
3252197,Mariela,Desconocido,2.0,2.0
104237072,Tony,100%,1.0,1.0
8028369,RentaElite,100%,14.0,14.0
105301845,Miguel,Desconocido,1.0,1.0
76896853,Jonathan,25%,1.0,1.0
105344430,Jorge,100%,13.0,13.0
20426538,David,100%,1.0,1.0
37016632,Jose,100%,1.0,1.0
105415029,Raquel,100%,1.0,1.0
105412806,Florencia,95%,2.0,2.0
92009319,Rebecca,Desconocido,1.0,1.0
50648232,Lina,100%,7.0,7.0
13633294,Natalia,100%,1.0,1.0
105708985,Rafael,99%,24.0,24.0
105797031,Tania,93%,2.0,2.0
105833157,Jose,100%,2.0,2.0
105847696,Alicia,100%,1.0,1.0
97664409,Yulian,Desconocido,1.0,1.0
7944419,Johanna,Desconocido,2.0,2.0
106013121,Juan,Desconocido,1.0,1.0
104141426,Anyi & Christian,Desconocido,8.0,8.0
71459759,Luis Y Sara,Desconocido,1.0,1.0
2508886,Elstead,100%,2.0,2.0
9224338,Zuzana,100%,1.0,1.0
29472701,Julian,44%,1.0,1.0
71271556,Tal,Desconocido,1.0,1.0
34590170,Deliang,Desconocido,3.0,3.0
45522310,Pepa,100%,1.0,1.0
41604848,Marta Dalmau,100%,1.0,1.0
7592820,Marta,Desconocido,1.0,1.0
16010816,Mar,Desconocido,1.0,1.0
106532211,Fernando,95%,1.0,1.0
79020953,Isabel,100%,4.0,4.0
86101175,Gerson,100%,2.0,2.0
60115303,Miguel,Desconocido,1.0,1.0
106691772,Adrián,Desconocido,1.0,1.0
106722925,Valerio,100%,1.0,1.0
3165447,Patricia,Desconocido,1.0,1.0
3664479,Francesca,100%,3.0,3.0
96436426,Tristan,90%,1.0,1.0
6271519,Luz,100%,4.0,4.0
57011514,Nacho,100%,4.0,4.0
105024501,Sara Lorena,100%,11.0,11.0
95974436,Primavera,100%,1.0,1.0
107112737,Rafael,100%,2.0,2.0
32578175,Raul,40%,1.0,1.0
62422731,Jesús,Desconocido,2.0,2.0
107146856,Ana,100%,1.0,1.0
106688999,Karla Y Manuel,100%,1.0,1.0
107270256,Eleonora,Desconocido,1.0,1.0
3175924,Angela,Desconocido,1.0,1.0
107292412,Ire Y Javi,Desconocido,1.0,1.0
65220850,Valentina,Desconocido,2.0,2.0
77865947,Nacho,Desconocido,1.0,1.0
32887826,Sonia,Desconocido,1.0,1.0
86524177,Jonatan,Desconocido,1.0,1.0
7052193,Yanet,Desconocido,1.0,1.0
83379972,Noelia,0%,1.0,1.0
2271668,Eduardo,Desconocido,1.0,1.0
23219011,Henryk,100%,1.0,1.0
107665197,Marisol,67%,1.0,1.0
107335103,Daniel,100%,124.0,124.0
88301589,Much,Desconocido,1.0,1.0
95714908,Sara,Desconocido,3.0,3.0
57001974,The Cosmopolitan,Desconocido,1.0,1.0
52879640,Santiago,90%,2.0,2.0
59187172,Sergio,100%,6.0,6.0
24258953,David,100%,2.0,2.0
107141654,Leeways,100%,92.0,92.0
108034257,Lucas Augusto,Desconocido,1.0,1.0
33046024,Igor Y Ion,100%,1.0,1.0
108167619,Tomas,100%,2.0,2.0
38317577,Marcos,100%,1.0,1.0
108232510,Fernando,100%,1.0,1.0
108285137,Rubén,Desconocido,1.0,1.0
15960349,Irene,Desconocido,1.0,1.0
108573127,Virginia,100%,1.0,1.0
107757166,Danu,17%,3.0,3.0
108592636,Tomás,Desconocido,1.0,1.0
106491123,Antonio,99%,8.0,8.0
72165839,Fabiola,Desconocido,2.0,2.0
11241107,Laura,Desconocido,1.0,1.0
108860717,Sonimar,Desconocido,1.0,1.0
15834959,Juan Jose,Desconocido,1.0,1.0
53607174,Raul,100%,1.0,1.0
108972672,Li,100%,1.0,1.0
104887235,José Antonio,100%,1.0,1.0
109142681,Marcos,100%,1.0,1.0
19850023,Nuria,100%,2.0,2.0
109353801,Yon,Desconocido,1.0,1.0
6260072,Sergio,100%,2.0,2.0
88175409,Eduardo,100%,1.0,1.0
109486551,María,Desconocido,3.0,3.0
109655498,Pedro,Desconocido,1.0,1.0
109772930,Sabrina,100%,2.0,2.0
46219257,Pedro,0%,2.0,2.0
97914995,Hostels MeetingPoint- Madrid,100%,5.0,5.0
40573830,Jose,Desconocido,0.0,0.0
110276824,Natividad,100%,2.0,2.0
29226090,Sofia,Desconocido,1.0,1.0
59964106,Arancha,100%,0.0,0.0
23882318,Héctor,Desconocido,1.0,1.0
68843867,Inn Duomo,78%,3.0,3.0
5330387,Fernando,100%,0.0,0.0
74083506,Margarita,83%,2.0,2.0
3838935,Ascen,Desconocido,0.0,0.0
104826573,Jose Luis,100%,1.0,1.0
110789469,Abraham,0%,1.0,1.0
28401185,Miguel Zambrano,Desconocido,2.0,2.0
77213873,Loren,100%,3.0,3.0
44739867,Daniel,Desconocido,1.0,1.0
96825438,Pako,100%,3.0,3.0
92253742,Carine,100%,1.0,1.0
15819115,Liliana,100%,1.0,1.0
20054897,Angela,100%,1.0,1.0
111176074,María Victoria,Desconocido,1.0,1.0
22411142,Alessandro,Desconocido,2.0,2.0
3525874,Naiara,Desconocido,1.0,1.0
5543060,Maria,Desconocido,0.0,0.0
101604381,Minty Host,Desconocido,1.0,1.0
111316908,Guillermo León,100%,1.0,1.0
73197739,Raquel,92%,2.0,2.0
62772067,Cristina,100%,0.0,0.0
6556421,Jc,100%,3.0,3.0
111797968,Wendy,100%,1.0,1.0
26530864,Almudena,100%,1.0,1.0
112053373,Elena,70%,1.0,1.0
112118876,Mario,Desconocido,1.0,1.0
21731634,Heredad Homes,100%,13.0,13.0
97771688,Sebastian,Desconocido,1.0,1.0
112373304,Daniel,100%,75.0,75.0
61459850,Bea,100%,2.0,2.0
85187956,Julian,Desconocido,1.0,1.0
112036768,Niculae,0%,1.0,1.0
112661737,Elsa,100%,1.0,1.0
29638657,Steve,Desconocido,1.0,1.0
106144242,Isabel,100%,0.0,0.0
108979636,Fabián,100%,1.0,1.0
39720998,Antonio,Desconocido,1.0,1.0
112858693,Marcos,100%,1.0,1.0
88431017,Guillermo,100%,2.0,2.0
12261126,RentAmigos,0%,3.0,3.0
111301181,Samuel,100%,1.0,1.0
113051725,Mercedes,100%,1.0,1.0
3447304,Charles Eric,100%,3.0,3.0
112913580,Jorge Y Juanje,Desconocido,2.0,2.0
112287456,Eva,89%,2.0,2.0
61040597,Johanna,Desconocido,2.0,2.0
106591951,Luxa Home,100%,28.0,28.0
18408910,Jesus,Desconocido,1.0,1.0
113708203,Sergio,88%,1.0,1.0
47535952,Cecilia,Desconocido,1.0,1.0
70198232,Belén,50%,1.0,1.0
82444353,Concepción,100%,2.0,2.0
24109233,Natalia,Desconocido,1.0,1.0
11384281,Raúl,Desconocido,1.0,1.0
114253146,Daniel,100%,0.0,0.0
3053459,Fran,100%,1.0,1.0
112765104,Marina,100%,2.0,2.0
45621438,Miguel,94%,23.0,23.0
91303637,Ainhoa,0%,1.0,1.0
83018890,Jorge,100%,1.0,1.0
111173147,Julia,100%,1.0,1.0
35307050,Kevin,91%,1.0,1.0
74109064,Yor,Desconocido,1.0,1.0
84836378,Laura,100%,1.0,1.0
95927881,Almudena,100%,1.0,1.0
115075966,Luis Manuel,Desconocido,1.0,1.0
24405391,Victoria,100%,5.0,5.0
90571195,Gabriel,100%,3.0,3.0
26868083,Irene,100%,1.0,1.0
11998458,Johan,100%,3.0,3.0
54778811,Nihal El,Desconocido,1.0,1.0
115351358,Ana,100%,3.0,3.0
115490364,Carla Y Juan,100%,4.0,4.0
115485713,Evaristo,100%,4.0,4.0
82304093,Fernando,100%,1.0,1.0
11384515,Amélie,Desconocido,1.0,1.0
115623047,Mar,0%,2.0,2.0
27530449,Anita,100%,3.0,3.0
115821986,Manuel,Desconocido,1.0,1.0
115829298,Esperanza,Desconocido,1.0,1.0
115893857,Alvaro,89%,2.0,2.0
100083495,Ana,100%,1.0,1.0
4618598,Miguel Angel,Desconocido,1.0,1.0
116088603,María,Desconocido,1.0,1.0
112223963,Carlos Apamac,100%,2.0,2.0
102717354,Juan Jose,Desconocido,1.0,1.0
5387587,Leonardo,100%,2.0,2.0
116210065,Javier,Desconocido,1.0,1.0
31733456,Fernando,Desconocido,2.0,2.0
116361333,Sonia,Desconocido,1.0,1.0
116358400,Mariola,100%,4.0,4.0
18760415,Miriam,96%,2.0,2.0
101837171,Charo,Desconocido,2.0,2.0
61396897,Ángel Stayaday,Desconocido,11.0,11.0
116591604,Miguel,100%,1.0,1.0
116196433,Apartamentos Playtime,100%,11.0,11.0
116645943,Javier,100%,1.0,1.0
84932839,Miguel,Desconocido,1.0,1.0
106101091,Tete,100%,1.0,1.0
17949941,Dan,Desconocido,2.0,2.0
46698374,Carlos,88%,1.0,1.0
90563336,Eficacia,Desconocido,2.0,2.0
88384826,Andres,Desconocido,1.0,1.0
116935070,Natalia Y Roberto,0%,2.0,2.0
117611148,Maria,Desconocido,1.0,1.0
53282895,Rubén,Desconocido,1.0,1.0
117665543,Laura,Desconocido,2.0,2.0
93808783,Cristina,Desconocido,1.0,1.0
117733884,Veronica,Desconocido,2.0,2.0
34850244,Kathy,Desconocido,1.0,1.0
111323231,Maria,100%,1.0,1.0
117430026,Fernando,100%,1.0,1.0
118146363,Mercedes,100%,1.0,1.0
90567419,Manu,Desconocido,1.0,1.0
2417533,Ziad,100%,2.0,2.0
88001692,Oscar,Desconocido,1.0,1.0
32849832,Imma,Desconocido,0.0,0.0
49239063,Pilar,Desconocido,1.0,1.0
118370170,Omar,Desconocido,1.0,1.0
11977337,Guillaume,100%,2.0,2.0
16921811,Santiago,Desconocido,2.0,2.0
2059942,Lidia,Desconocido,2.0,2.0
118085797,Yacqueline,100%,1.0,1.0
118572350,Pablo,100%,4.0,4.0
118626224,Zira,Desconocido,1.0,1.0
93081699,José,100%,0.0,0.0
118793746,Jose,Desconocido,2.0,2.0
118855251,Pablo,100%,1.0,1.0
4839218,Ricardo,Desconocido,3.0,3.0
116954432,Nina,100%,0.0,0.0
88670939,Laila,100%,1.0,1.0
82917740,Ubaldo,Desconocido,1.0,1.0
119078840,Simulacion,Desconocido,5.0,5.0
119002469,Antonio,100%,1.0,1.0
4508810,Mercedes,100%,5.0,5.0
119273434,Uge,Desconocido,1.0,1.0
64956719,Dinorah,Desconocido,1.0,1.0
19051350,Viviana,Desconocido,2.0,2.0
119315330,Yuliana,Desconocido,1.0,1.0
88435271,Lara,Desconocido,1.0,1.0
55725852,Carlos,Desconocido,1.0,1.0
102232154,Sara,100%,1.0,1.0
89130161,Santiago,100%,3.0,3.0
119670980,Annalisa,Desconocido,1.0,1.0
119689103,Claudia,100%,3.0,3.0
99785421,Victor Francisco,60%,1.0,1.0
119754501,Myriam,90%,1.0,1.0
119777096,María Jesús,100%,1.0,1.0
37886438,Manuel,100%,1.0,1.0
119788144,Ana,Desconocido,1.0,1.0
36144768,Jairo,Desconocido,1.0,1.0
114454030,Luis,100%,2.0,2.0
359844,Begoña,100%,5.0,5.0
12631821,Dani Y Pati,100%,69.0,69.0
120066393,Lola,99%,11.0,11.0
19671287,Nuria,Desconocido,1.0,1.0
56518442,Sole,Desconocido,1.0,1.0
120117109,Susana,60%,1.0,1.0
2098458,Alex,100%,0.0,0.0
13147649,Pablo,100%,1.0,1.0
120239641,Brenda,100%,1.0,1.0
82900374,Josetxu,Desconocido,1.0,1.0
70811133,Ana,Desconocido,1.0,1.0
4852683,Nirmala,100%,1.0,1.0
120378976,Ana,Desconocido,1.0,1.0
120411706,Javier,100%,4.0,4.0
120460654,Carolina,100%,1.0,1.0
27027172,Fabrizia,100%,2.0,2.0
4666474,Lorena,83%,0.0,0.0
37726209,Alejandro,33%,1.0,1.0
8077001,Adrian,100%,1.0,1.0
96713121,Mar,Desconocido,1.0,1.0
38352975,Charo,100%,15.0,15.0
4172001,Javier,100%,1.0,1.0
120900525,Ángeles,100%,1.0,1.0
21345930,Emilio,100%,1.0,1.0
95453068,Kamran,Desconocido,1.0,1.0
105805233,Pablo,Desconocido,1.0,1.0
31083349,Raquel,100%,1.0,1.0
118174320,Marcos,Desconocido,1.0,1.0
17204886,May,100%,3.0,3.0
121082408,Mirko,50%,3.0,3.0
16277645,Tarek,100%,3.0,3.0
121195987,C. B.  Zugaza,100%,13.0,13.0
28608614,Elsa & Gabriel,100%,2.0,2.0
119826562,Karen,100%,3.0,3.0
121346580,Puri,Desconocido,1.0,1.0
95404148,Rafael,Desconocido,1.0,1.0
89137081,Andrea,Desconocido,1.0,1.0
66310011,María Luz,100%,3.0,3.0
26255620,Carretas Apartments,100%,8.0,8.0
100939487,Elenyta,Desconocido,1.0,1.0
122001666,Javier Y Pablo,100%,1.0,1.0
97747522,Yasmin,100%,1.0,1.0
88018776,Antonio,Desconocido,1.0,1.0
2405945,Noelia,50%,1.0,1.0
69326677,Rafael,Desconocido,1.0,1.0
53928475,Alfonso,Desconocido,1.0,1.0
122183673,Pedro,Desconocido,4.0,4.0
20128787,Juan,Desconocido,1.0,1.0
121724634,Daniela,98%,7.0,7.0
122465477,Enrique,100%,1.0,1.0
51674218,Pablo,Desconocido,1.0,1.0
122624585,Jose Miguel,Desconocido,1.0,1.0
122388260,Veronica,Desconocido,1.0,1.0
57842730,Bill,Desconocido,1.0,1.0
122684529,Lucia,75%,1.0,1.0
29939898,Rubén,100%,1.0,1.0
36433297,Jesús And Sara,100%,2.0,2.0
4316644,Andres,Desconocido,1.0,1.0
122804913,Jose,100%,1.0,1.0
33710002,Paula,Desconocido,1.0,1.0
115458397,Nieves,100%,1.0,1.0
122977557,José,100%,1.0,1.0
20512685,Nuria,100%,1.0,1.0
96019257,Marina,100%,3.0,3.0
41732982,Katherin,Desconocido,1.0,1.0
122981276,Servicios Y Arrendamientos,100%,27.0,27.0
63619116,Viviana,0%,1.0,1.0
96718304,Carlos,Desconocido,1.0,1.0
68669881,Ignacio,100%,1.0,1.0
16219667,L Leopoldo,Desconocido,4.0,4.0
67227288,Miguel Ángel,Desconocido,1.0,1.0
121825815,Laren,94%,3.0,3.0
123726483,Gaia,Desconocido,1.0,1.0
58980411,Sultan,Desconocido,1.0,1.0
117880668,Carlos,Desconocido,1.0,1.0
123873639,Carmen,100%,2.0,2.0
14421692,Misang,Desconocido,1.0,1.0
123909786,Ana,100%,2.0,2.0
91005550,Liley,Desconocido,1.0,1.0
96541548,Nestor,Desconocido,1.0,1.0
3360271,Luisa,20%,1.0,1.0
127650772,Minty,Desconocido,1.0,1.0
22177759,Lola,Desconocido,3.0,3.0
124023070,Raquel,100%,1.0,1.0
85085945,Jorge,100%,1.0,1.0
124105329,Katherin,Desconocido,1.0,1.0
93718693,Jihed,75%,2.0,2.0
124191305,Romy,Desconocido,2.0,2.0
77505621,Carla,90%,2.0,2.0
45617608,Sandra,Desconocido,3.0,3.0
72547034,Zaida,Desconocido,1.0,1.0
124249535,Anna,Desconocido,1.0,1.0
99880805,Sonia,100%,1.0,1.0
42611021,Ana,100%,1.0,1.0
213577311,Flavie,100%,2.0,2.0
124381557,Marta,96%,6.0,6.0
4977064,Alberto,Desconocido,1.0,1.0
124524030,Emal,Desconocido,1.0,1.0
68115463,David,100%,2.0,2.0
124542073,Bárbara,100%,1.0,1.0
124558373,Luxme,100%,7.0,7.0
27839309,Inma,Desconocido,2.0,2.0
104403656,Adrian,Desconocido,1.0,1.0
109542538,Julio Víctor,100%,1.0,1.0
2640843,Oscar,100%,2.0,2.0
46479213,Raul A.,Desconocido,2.0,2.0
124713283,Angel,100%,3.0,3.0
123628530,Andrea,100%,1.0,1.0
124730023,Julie,Desconocido,1.0,1.0
71433755,Alessandra,Desconocido,4.0,4.0
124753355,Juan,Desconocido,1.0,1.0
124507931,Alessandro,Desconocido,1.0,1.0
107177213,Laura,Desconocido,1.0,1.0
96846155,Mercedes,100%,3.0,3.0
97711659,María Asunción,100%,1.0,1.0
50794486,Rocio,Desconocido,1.0,1.0
124684693,Willian,Desconocido,2.0,2.0
40730378,Jeanne,Desconocido,1.0,1.0
121548934,Pilar,100%,1.0,1.0
23091391,Carlos Y Jorge,Desconocido,1.0,1.0
23849660,Andrés,Desconocido,2.0,2.0
56600530,Micol,83%,4.0,4.0
125049921,Elena,Desconocido,1.0,1.0
125123150,Cesar,100%,1.0,1.0
88043,Caye,Desconocido,1.0,1.0
125126426,Jelisaveta Elizabeth,100%,1.0,1.0
96446898,Oasis Collections,100%,18.0,18.0
95998242,Sergio,Desconocido,2.0,2.0
