host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
458804781,Olga Cecilia,100%,2.0,2.0
2257525,Jannik,100%,2.0,2.0
458187881,Patricia Y Jack,67%,1.0,1.0
460204508,Pedro,100%,1.0,1.0
460208087,José,100%,1.0,1.0
4896790,Amalia,100%,2.0,4.0
19062206,Marcos,100%,1.0,2.0
459056924,Mónica,100%,2.0,4.0
396205128,Jonas,100%,3.0,3.0
33907400,Vadim,100%,2.0,2.0
6777424,Lila,100%,1.0,2.0
459172422,Iris And Lupita,100%,1.0,1.0
162658847,Javier,Desconocido,1.0,1.0
263467354,Fernando,100%,1.0,1.0
96212327,Ali,100%,2.0,3.0
458104384,Eduardo,100%,2.0,2.0
459270108,Eva,100%,1.0,1.0
126316194,Daniel,50%,1.0,1.0
66723067,Anai,100%,1.0,1.0
418884413,Paloma,100%,1.0,4.0
459352294,Leire,Desconocido,1.0,1.0
59303390,Alejandro,100%,2.0,3.0
460484132,Varela Elices,100%,1.0,1.0
162797797,Elisa,100%,1.0,1.0
97828814,Gianluca,90%,1.0,1.0
436487998,Room For Rent,100%,15.0,18.0
100873869,Michele,100%,2.0,2.0
459514052,Anni,100%,1.0,1.0
3518252,Diego,100%,2.0,2.0
454244253,Joubert,100%,1.0,1.0
143183555,Alex,25%,1.0,2.0
427036451,Luzingre,Desconocido,1.0,1.0
142175605,Ana,100%,26.0,27.0
384353064,Angie,10%,1.0,2.0
66327,Maria Angeles,100%,1.0,4.0
118570537,Javier,Desconocido,1.0,1.0
459999872,Ana,100%,1.0,1.0
134698146,Luis,100%,33.0,57.0
67379047,Lorena,100%,1.0,2.0
458610089,Laura,100%,1.0,2.0
457111507,Melisa,50%,1.0,1.0
460701529,Aker,100%,1.0,1.0
6892973,Pacam,100%,1.0,1.0
88884965,Sara,Desconocido,1.0,1.0
460740221,Juan,100%,1.0,1.0
114209514,Lara,100%,5.0,7.0
459868726,Anna,100%,1.0,1.0
460757449,Andrés,100%,2.0,2.0
459845350,María Del Carmen,100%,1.0,1.0
202713039,Verónica,100%,2.0,3.0
452920179,Quiteria,100%,1.0,6.0
460772991,Masoud,Desconocido,1.0,1.0
459876602,Benigno Manuel,Desconocido,1.0,1.0
459896122,Carlos,76%,3.0,3.0
459588023,Bernardo,100%,1.0,1.0
46778005,Oscar,29%,2.0,2.0
15091378,Noé,100%,2.0,2.0
130563499,Leicer,100%,1.0,4.0
120870135,Francesca,100%,6.0,6.0
458403827,María Y Jorge,100%,5.0,5.0
389613586,Francisco Y Marina,100%,2.0,2.0
461056432,Juan,100%,4.0,4.0
460423403,Martín,100%,2.0,2.0
2393347,Mehdy,Desconocido,1.0,2.0
125015274,Jonatan,Desconocido,1.0,1.0
22096376,Ron,100%,1.0,1.0
461168358,David,100%,1.0,1.0
461020186,Laura,100%,1.0,1.0
19430062,Lisa,Desconocido,1.0,2.0
460883387,Adriana,100%,1.0,1.0
63397077,Fernando,100%,1.0,1.0
20111623,Javier,100%,3.0,3.0
271226374,Jamica,99%,48.0,93.0
26950734,Fabian,100%,1.0,1.0
461417209,Andrea,Desconocido,1.0,1.0
459314917,Belen,100%,7.0,8.0
89060357,Jesus,100%,1.0,1.0
264103612,Zaz Apartamentos,100%,11.0,13.0
170367219,Eliane Cristina,100%,1.0,1.0
18594551,Javier,100%,2.0,3.0
461601371,Julian,33%,2.0,2.0
254293193,Carla,Desconocido,1.0,1.0
461633679,Nadia Y Dani,100%,3.0,4.0
461646531,Monte,100%,4.0,5.0
450131490,Alejandra,Desconocido,1.0,1.0
461667678,Iconic,80%,5.0,5.0
19162052,Irene,100%,3.0,5.0
461995926,José Luis,100%,2.0,2.0
315316704,Adriana,90%,1.0,4.0
391171205,Nahuel,Desconocido,9.0,13.0
131936300,José Tomás,100%,2.0,2.0
73140196,Gabriela,100%,1.0,1.0
196865896,Miguel Ángel,100%,1.0,1.0
69428432,Patty,100%,1.0,1.0
450925942,Miriam,100%,6.0,8.0
206144441,Silvia,Desconocido,1.0,1.0
461825504,Noemí,Desconocido,1.0,1.0
177340998,Judith,100%,1.0,1.0
461827783,Diana Mariuxi,100%,2.0,2.0
19450846,Patrica,100%,1.0,2.0
159218732,Ana Isabel,Desconocido,1.0,1.0
182484731,Fabio,90%,1.0,3.0
305982440,Yolanda,100%,1.0,1.0
32696543,Jose Manuel,100%,1.0,1.0
116282470,Stéphane,100%,1.0,1.0
459731394,Fernando,100%,6.0,6.0
102419476,Natalia,100%,1.0,1.0
459679790,Juan Pablo,96%,3.0,3.0
461997225,Montesa,100%,12.0,12.0
462337515,Jesús,100%,5.0,9.0
353953653,David,100%,2.0,2.0
11099739,Antonio,0%,1.0,1.0
178279938,Cristina,100%,1.0,1.0
392542095,Elena,100%,2.0,2.0
459500131,Ángela,100%,1.0,1.0
462375206,Daniel,100%,1.0,1.0
31202395,Ana,100%,1.0,1.0
60219116,Daniel,100%,2.0,2.0
15645052,Huss,Desconocido,1.0,2.0
11507845,Sergio,100%,1.0,1.0
73655253,Lina,100%,3.0,3.0
363800806,Sophia,Desconocido,1.0,1.0
462492496,Royi,100%,2.0,2.0
177668238,Miguel,Desconocido,3.0,5.0
116281704,Nuria,100%,3.0,7.0
5966166,Carlos,100%,1.0,2.0
115551662,Valentina,100%,2.0,2.0
462393451,Alejandro,Desconocido,2.0,2.0
463000955,Javier,100%,1.0,1.0
236736766,Rosalía,0%,1.0,1.0
463031144,Cristina,100%,1.0,1.0
102192194,Jairo,100%,2.0,2.0
462838416,Francisco Javier,Desconocido,1.0,2.0
31857727,Alejo Adrian,100%,1.0,1.0
355009209,Brenda,50%,2.0,2.0
463164733,Deise,Desconocido,1.0,1.0
463163915,Rafael,100%,2.0,2.0
258026803,Jose,Desconocido,2.0,2.0
132966910,Cris,100%,1.0,2.0
89651035,Jose Carlos,Desconocido,2.0,2.0
440571767,Lucía,100%,5.0,5.0
456445459,Victoria,80%,4.0,5.0
79220159,Juan Ma,100%,1.0,1.0
463179210,Los Tres Mosqueteros Rentals,100%,8.0,8.0
463655359,Gutierrez,100%,1.0,1.0
463184968,Javier,100%,2.0,2.0
179805613,Laura,95%,1.0,1.0
183081616,Beatriz,100%,1.0,1.0
227451,Julian,100%,1.0,1.0
60910914,José Ignacio,100%,2.0,2.0
30416683,Diego,0%,1.0,1.0
39046329,Jesus,100%,1.0,1.0
129339480,Mario,60%,1.0,1.0
461211975,World Views,100%,3.0,3.0
442786480,Ingride,100%,2.0,3.0
463243933,Veronica,78%,1.0,1.0
4072644,Irene,100%,2.0,2.0
463904680,Natalia,100%,1.0,1.0
74116391,Natalia,100%,1.0,1.0
463272758,Isidoro,100%,1.0,1.0
56395519,Silvia,Desconocido,1.0,2.0
44900500,"Vincenzo, Joana & Cats",100%,1.0,1.0
109988141,Rest In Mayor,100%,5.0,5.0
460048273,Victor,100%,1.0,1.0
11564568,Sonia,100%,1.0,2.0
97898375,Sergio,100%,1.0,1.0
463343766,Isidoro,100%,1.0,1.0
463994647,Inmaculada,100%,1.0,1.0
464002250,José,100%,1.0,1.0
40466514,David,100%,1.0,1.0
463345796,Cecilia,100%,3.0,3.0
463348526,Isidoro,100%,1.0,1.0
464018925,World,100%,2.0,2.0
450014700,Josefina,100%,1.0,1.0
446796271,Arturo,33%,1.0,1.0
141485551,Camila,100%,2.0,2.0
463353002,Isidoro,100%,1.0,1.0
7633741,Natalia,50%,1.0,4.0
463380868,Lotus,95%,9.0,9.0
460488106,Alexander,91%,2.0,2.0
261766568,Margaux,100%,1.0,1.0
463420511,Pablo,100%,3.0,3.0
266592715,Felipe,100%,1.0,1.0
79019796,Fran,Desconocido,1.0,1.0
463500615,Way,100%,5.0,5.0
184432800,Isabel,100%,2.0,2.0
45544283,Cesar,100%,1.0,1.0
464242240,Maria,100%,1.0,1.0
382107697,Javier,70%,1.0,2.0
464266966,Alba,100%,1.0,1.0
239616768,Yessica,100%,2.0,2.0
31516183,Loïc,Desconocido,1.0,3.0
23479849,Héctor,100%,1.0,1.0
464516502,Sociedad Urbanizadora,100%,1.0,1.0
20489252,Evelyn,100%,1.0,1.0
432704773,Jeimmy,70%,1.0,1.0
198198264,Tom,70%,1.0,1.0
463525379,José Luis,100%,2.0,2.0
462001904,Elena,100%,1.0,1.0
463010435,María,100%,1.0,1.0
464356425,Hugo,100%,1.0,1.0
273599369,Edu,94%,4.0,4.0
46544285,Pablo,100%,2.0,2.0
443521894,Antonio,100%,2.0,4.0
464202589,Maria Y Jorge,96%,5.0,6.0
464398363,Isidoro,100%,5.0,5.0
55380194,Adrián,0%,2.0,2.0
56009371,Guiomar,Desconocido,6.0,6.0
4503057,Alma,100%,2.0,3.0
97711659,María Asunción,Desconocido,1.0,1.0
44793851,Nico,100%,1.0,1.0
464591293,Antonio Julio,100%,1.0,1.0
486054214,Ferdinando,Desconocido,1.0,1.0
464636547,Inés,0%,3.0,3.0
427320244,Desire,70%,1.0,1.0
455350568,Jose,100%,2.0,3.0
117969877,Ali,100%,1.0,1.0
10013092,David,100%,1.0,1.0
465142937,Soledad,100%,1.0,3.0
464702990,Pilar Y Dani,100%,2.0,2.0
465366413,Jesus,100%,1.0,1.0
447878515,Fernando,100%,1.0,1.0
465369475,Estancias,100%,1.0,1.0
351544081,Andres,100%,1.0,1.0
465060965,Antonio,93%,1.0,1.0
103113162,Stephanie,100%,2.0,2.0
64739064,Isabel,100%,2.0,2.0
46848424,Bernardo,100%,1.0,1.0
455358804,Juan Pablo,100%,1.0,1.0
91407444,Taylor,Desconocido,1.0,1.0
464829561,Isnar,100%,1.0,1.0
345835560,Anyi Minelli,40%,4.0,5.0
360075648,Giovanni,Desconocido,1.0,1.0
464864092,Carolina,100%,1.0,1.0
464881917,Beatriz,90%,1.0,1.0
464904783,Francisco,100%,2.0,2.0
465153016,Nuria,100%,2.0,3.0
228859208,Gastón,100%,1.0,1.0
49923903,Pedro,80%,2.0,2.0
460712642,Victoria,100%,10.0,12.0
3926595,Miguel,100%,2.0,2.0
145544150,Nerea,100%,1.0,1.0
8983711,Francesco,100%,1.0,3.0
462010549,Laura,100%,4.0,4.0
310286065,Andres,96%,2.0,2.0
154138958,Isai,100%,2.0,2.0
465040981,Sibela,100%,11.0,16.0
77903541,Mario,100%,1.0,1.0
269791464,Estefanía,Desconocido,1.0,1.0
20072522,Cesar,100%,1.0,1.0
19207919,Marie France,100%,3.0,6.0
462041226,Edisson,Desconocido,5.0,8.0
436809387,Angele,100%,6.0,7.0
145121950,Ana Pilar,100%,5.0,5.0
83145079,Javier,100%,1.0,1.0
64324998,Mónica,100%,1.0,2.0
459041778,Casa Pousas,100%,1.0,1.0
465674914,Home Club,100%,1.0,6.0
465181611,Marta,100%,7.0,7.0
33268898,Julián,100%,1.0,1.0
437524581,Diego,100%,4.0,5.0
336600206,Daniele,Desconocido,1.0,1.0
181837601,Miguel,100%,1.0,1.0
402497982,Maria Alejandra,100%,5.0,5.0
1610580,Heide,90%,1.0,15.0
136199330,Fabrizio,100%,8.0,8.0
81831494,José,100%,2.0,2.0
465900260,Centauro,100%,1.0,1.0
97778792,Norma,100%,2.0,2.0
205504735,Eduardo,100%,2.0,2.0
128964924,Disra,100%,1.0,1.0
418781507,Carlos,100%,2.0,3.0
16284307,Sol,30%,2.0,3.0
423389342,José Enrique,100%,1.0,1.0
125238655,Yina,100%,3.0,3.0
465777640,Royi,100%,1.0,1.0
466040800,Osmarwi Giovanny,100%,2.0,2.0
153637362,José Manuel,Desconocido,1.0,1.0
101929189,Carlos,100%,1.0,1.0
465827044,Julian,100%,1.0,1.0
117615622,Yuraima,100%,2.0,2.0
100828432,Raquel,100%,1.0,1.0
107567976,Guillermo,100%,1.0,2.0
464376077,Florideo,30%,2.0,2.0
171333584,Anette,100%,2.0,2.0
210724214,Danitza,100%,2.0,2.0
466313512,Amparo,100%,2.0,2.0
406073124,Mercedes,100%,2.0,3.0
465868949,Leticia Mabel,100%,1.0,1.0
421984912,Caterina,100%,9.0,9.0
18233127,Pilar,100%,1.0,2.0
120600447,Jaz Y Chisco,100%,1.0,1.0
428057566,Isabella,100%,1.0,1.0
186466293,Paula,100%,12.0,79.0
2911538,Margarita L,67%,1.0,3.0
437807526,Tâmara,100%,2.0,2.0
465885749,Dima,100%,1.0,1.0
466380030,Mundoarea,91%,2.0,2.0
376755936,Nadiandrea,Desconocido,1.0,1.0
185016186,Susana,Desconocido,1.0,1.0
169034311,Adrian,100%,1.0,3.0
24397260,Fatima,100%,2.0,2.0
98484971,Francois,100%,2.0,2.0
466790447,Serlet,86%,36.0,45.0
465569019,Ignacio,100%,2.0,4.0
466953262,Mariangeles,100%,1.0,1.0
39942555,Beatriz,100%,1.0,1.0
87224726,Marcos,100%,3.0,3.0
85947142,Fer,92%,1.0,1.0
308107108,Tatiana,83%,1.0,1.0
61846468,Mihai,100%,1.0,1.0
7791996,Myriam,100%,6.0,6.0
756787,Angel,0%,11.0,11.0
222563199,Filippo,52%,3.0,4.0
143741548,Celina,Desconocido,3.0,12.0
157052542,Luis,Desconocido,1.0,1.0
287850982,Marlene,100%,2.0,2.0
136807162,Sergio,73%,5.0,6.0
400414682,Jose,100%,1.0,1.0
467124827,Carlos,100%,1.0,1.0
41180907,Julien,100%,1.0,1.0
10786895,Paul Antonio,100%,1.0,1.0
646975,Javier,89%,8.0,10.0
262285699,Giuseppe,100%,1.0,1.0
3091307,Percy,100%,6.0,9.0
115174170,Eduardo,90%,9.0,11.0
4194849,Estefania,100%,4.0,4.0
124607878,Begoña,100%,1.0,4.0
466695321,Leticia,100%,1.0,1.0
451686969,Andrés,100%,2.0,2.0
64175208,Nathalie,Desconocido,1.0,2.0
457327735,Jamila Y Luis,100%,2.0,2.0
467261680,Silvia,100%,2.0,5.0
467263694,Sonia,100%,2.0,2.0
112995482,David,100%,3.0,3.0
264037527,Fredy,100%,2.0,2.0
284943647,Antonio,100%,1.0,1.0
149187169,Jorge,Desconocido,1.0,1.0
427073407,Yaniris,Desconocido,1.0,1.0
202292049,Catalina,33%,2.0,2.0
61655280,Lili,90%,1.0,2.0
115512486,Piedad,100%,1.0,1.0
100657490,Tatiana,0%,1.0,3.0
233021148,Natalia,100%,1.0,1.0
245500917,Elvira,100%,1.0,1.0
16459810,Jose,Desconocido,4.0,5.0
1776296,Jorge,Desconocido,1.0,1.0
466866080,José Andrés,100%,1.0,1.0
47031607,Luis,100%,1.0,4.0
466866190,Jacobo,100%,1.0,1.0
134555143,César,100%,2.0,2.0
48306650,Vanessa,100%,1.0,1.0
467439113,Carlos,100%,2.0,2.0
244798748,Sergio,100%,2.0,2.0
128202255,Roberto,100%,1.0,2.0
466916590,Yolanda,100%,1.0,1.0
440450871,Martha,100%,1.0,1.0
348945248,Elaine,100%,1.0,1.0
174135310,Jose M,100%,2.0,5.0
467596051,Cristina,100%,1.0,1.0
467787086,Mario,100%,1.0,1.0
50080380,Rubens,100%,19.0,21.0
90602654,Alexander,100%,1.0,1.0
3478903,Rom From Madrid,100%,1.0,2.0
466924165,Pierre Paul,100%,4.0,5.0
7103323,Cristina,100%,2.0,2.0
423275834,Jorge,100%,7.0,7.0
195024655,Carlos,Desconocido,1.0,2.0
467852621,Nuria,100%,1.0,1.0
467661164,Rosa,17%,1.0,1.0
467666802,Ming,70%,3.0,6.0
467857546,Nelson,100%,2.0,3.0
186276773,M Alejandra,100%,3.0,3.0
467919545,Fernando,Desconocido,1.0,1.0
94680237,Magdalena,Desconocido,1.0,1.0
377672089,José,Desconocido,1.0,1.0
77069397,Ignacio,100%,2.0,4.0
274926751,Ali Ramon,100%,1.0,1.0
70645639,Pati,100%,1.0,1.0
444765019,Solange,67%,3.0,3.0
109948084,Nacho,100%,1.0,7.0
3380919,Elena,80%,1.0,1.0
460306596,Fernando,Desconocido,1.0,1.0
156571521,Deva,100%,1.0,3.0
468192826,Bety,100%,2.0,2.0
465663104,Takanivi,100%,2.0,2.0
1633903,Marta,86%,1.0,1.0
130869443,Allamanda,100%,1.0,1.0
25299828,Sherina,100%,8.0,8.0
46778497,Victor,0%,1.0,1.0
77277447,Wanda,Desconocido,1.0,1.0
468341535,Laura,100%,1.0,2.0
468351664,Jose,100%,4.0,5.0
329345750,Michelle,100%,2.0,2.0
140383088,Julio,Desconocido,1.0,1.0
269272095,Julia,100%,1.0,1.0
468500641,Antonio,90%,1.0,1.0
463092196,Irene,100%,1.0,1.0
115971322,Jennifer,Desconocido,1.0,3.0
35192363,Patricia,100%,1.0,1.0
468168969,Elena,100%,2.0,2.0
134092850,Carmen,0%,1.0,4.0
469188077,Dani Y Eva,100%,1.0,1.0
223207921,Macarena,20%,2.0,3.0
468817170,Carlos,100%,1.0,1.0
94527746,Juan,100%,1.0,1.0
410436269,Chen,80%,3.0,7.0
123916329,Victoria,100%,1.0,1.0
469212972,El Canelo,100%,1.0,1.0
468851616,Estudio,100%,2.0,2.0
109157360,David,100%,2.0,2.0
369250484,Álvaro,Desconocido,1.0,1.0
35587487,Yansulier,100%,1.0,2.0
140199823,Tamara,100%,1.0,2.0
389605038,Winahost,98%,157.0,181.0
467568732,Daniel,100%,1.0,1.0
335021329,Jorge,100%,1.0,2.0
3328220,Andres,0%,1.0,1.0
55991797,America,Desconocido,1.0,1.0
469688181,Katherine,Desconocido,1.0,1.0
60800458,Candela,100%,2.0,2.0
460468157,Adanari,100%,2.0,3.0
362344663,Marta,80%,1.0,1.0
7680348,Miriam,100%,1.0,1.0
369126370,Gabriela,100%,1.0,1.0
14688389,Lorenzo,100%,1.0,3.0
200753943,Jonathan,100%,2.0,3.0
46139541,Miriam,Desconocido,1.0,1.0
469405161,Mar,100%,1.0,1.0
222509081,Abraham,100%,1.0,1.0
469051985,David,100%,1.0,1.0
159570292,MYD Grupo,100%,2.0,4.0
49930511,Mohri,100%,4.0,5.0
469417868,Valentina,100%,1.0,1.0
164258741,Javier,100%,4.0,7.0
469966123,Jimena,Desconocido,1.0,2.0
469482880,Maria Luiza,90%,1.0,1.0
29307974,Antonio,100%,7.0,7.0
20263793,Ruth,100%,1.0,2.0
469574493,Mariano,100%,1.0,1.0
219439535,Jesus,100%,1.0,1.0
469574562,Jesus,100%,1.0,1.0
469576646,Shai,100%,1.0,1.0
130720187,Lorna,100%,1.0,1.0
470116496,Anselmo,Desconocido,1.0,1.0
273530315,Liliana,100%,1.0,1.0
470202331,Inma,Desconocido,1.0,1.0
71832474,Joanna,100%,1.0,1.0
50963821,Jesus,Desconocido,1.0,1.0
5561885,Sandra,100%,4.0,4.0
3035426,Dimitri,70%,2.0,4.0
470314107,Fomento Building Y Patrimonio,100%,1.0,2.0
27139687,Jorge,100%,1.0,2.0
10502409,Roberto,100%,2.0,2.0
468295029,Alejandro,95%,18.0,18.0
470375525,Ana,100%,2.0,2.0
469969345,Valeria Yadira,100%,1.0,2.0
309311848,Maria,100%,1.0,1.0
470512544,Antonio,100%,1.0,1.0
10824001,Elena,100%,1.0,1.0
136714276,Alejandro,Desconocido,1.0,2.0
241842045,Dovevivo España,90%,7.0,41.0
469579482,Aranzazu,Desconocido,1.0,1.0
238258404,Eduardo,100%,1.0,1.0
470572826,Manuel Jose,100%,1.0,1.0
18998422,Julio & Mirelis,90%,3.0,4.0
430183325,Sonsoles,100%,1.0,1.0
468308273,Francisco,100%,1.0,1.0
470719512,Maria Jose,100%,1.0,1.0
434430665,Ignacia,Desconocido,1.0,1.0
471654091,Vania,100%,1.0,1.0
464935101,María Belén,Desconocido,1.0,3.0
415044723,Erick,Desconocido,1.0,1.0
36404544,John,Desconocido,1.0,1.0
239780643,Hector,100%,1.0,1.0
22192110,Julia,100%,1.0,2.0
301426815,Arturo,Desconocido,1.0,1.0
471618598,Ángeles,100%,1.0,1.0
470516445,Jose Manuel,Desconocido,1.0,1.0
471423076,Alquiler,80%,1.0,3.0
142521894,Heber,33%,1.0,1.0
471091556,Royi,100%,1.0,1.0
324904855,Maritza,100%,1.0,1.0
471838490,Xiaodong,100%,1.0,1.0
32443559,Parsa,98%,16.0,21.0
87555377,Paz,100%,5.0,6.0
44694769,Leo,100%,1.0,2.0
467597202,Maria R,100%,2.0,2.0
105107149,Marcelo,100%,1.0,1.0
472005457,Elena María,100%,1.0,1.0
14235114,Israel,100%,4.0,4.0
472052291,Lorena,100%,1.0,1.0
206210739,Javier,Desconocido,1.0,1.0
470253612,Scott,Desconocido,1.0,2.0
469285341,Maria Concepcion,100%,1.0,1.0
13479919,Jose,20%,1.0,1.0
2453379,Conchi,100%,1.0,1.0
248615676,Fernanda,Desconocido,2.0,5.0
472181884,Kevin,Desconocido,1.0,1.0
122917680,Bárbara,100%,2.0,2.0
352848869,Guillermo,100%,1.0,1.0
405931337,Alicia Raquel,Desconocido,1.0,1.0
87118313,Blanca,100%,32.0,35.0
256093186,Mercedes,100%,1.0,1.0
472329041,Sheyla Yuleysi,98%,2.0,2.0
469595250,Sandra,100%,1.0,1.0
23183719,Elena,100%,1.0,1.0
26046867,Silvia,50%,1.0,2.0
471620365,Paula,63%,1.0,1.0
3363552,Javier,Desconocido,1.0,1.0
39867572,Lili,Desconocido,1.0,5.0
471621736,Gianluca,100%,1.0,1.0
472413831,ExceptionalStays,100%,9.0,10.0
471650073,Blanca,50%,2.0,2.0
334353002,Silvana,80%,2.0,2.0
471977881,Rodrigo,0%,149.0,182.0
472716837,Arturo Sebastian,100%,2.0,2.0
33741304,Laura,100%,2.0,2.0
277878198,Debbie,100%,1.0,1.0
343719904,Mar,100%,2.0,6.0
461404851,Mauricio,100%,5.0,6.0
244688737,Alejandro,100%,1.0,2.0
472745685,Mar Y Mateus,100%,3.0,3.0
472759438,Flor,100%,1.0,1.0
43285185,Javier,100%,3.0,3.0
92471238,Rommel,100%,2.0,2.0
172290878,Javier,100%,1.0,1.0
375299056,Angel,100%,4.0,6.0
473125666,Abdullah,100%,3.0,3.0
472471361,Mar Y Ana,100%,13.0,13.0
24509668,Carlos,100%,3.0,3.0
39412823,Joaquín,90%,1.0,1.0
467778929,Majapoz Inversiones,Desconocido,2.0,2.0
74262308,Danil,100%,1.0,1.0
49859132,Marta,100%,1.0,1.0
51686071,Hegler,0%,1.0,1.0
430705505,Paula,100%,1.0,1.0
48796637,Montserrat,Desconocido,1.0,2.0
156161164,Zhiyong,Desconocido,3.0,3.0
22041849,Anabel,100%,1.0,2.0
349342406,Irene,0%,1.0,1.0
204406531,Carlos,100%,6.0,7.0
473601327,Justine,100%,1.0,1.0
418919240,Virginia,67%,1.0,1.0
378437852,Marc,100%,1.0,2.0
105375130,Jhon Sebastian,100%,1.0,1.0
473747605,Jose,100%,1.0,1.0
188829686,Cristina,Desconocido,1.0,3.0
418525308,Miguel Ángel,100%,1.0,1.0
381347200,Lara Inés,100%,1.0,2.0
265665284,Maybe,100%,1.0,1.0
184182643,Maria,Desconocido,1.0,1.0
473951139,Adolfo,100%,1.0,1.0
474091860,Antonio,100%,1.0,1.0
473957811,Jaime,90%,1.0,1.0
416958665,Blanca,100%,1.0,1.0
153330998,Miguel Angel,100%,1.0,1.0
153229405,Ignacio,100%,6.0,6.0
393858186,Paloma,8%,1.0,1.0
242792995,Nicolas,100%,3.0,4.0
467736757,Javier,100%,1.0,1.0
475256425,Bob,100%,4.0,4.0
428831960,Maria,100%,11.0,18.0
439208013,Lady Johana,Desconocido,2.0,2.0
202899321,Marina,100%,3.0,3.0
32616882,Jorge,100%,1.0,1.0
458951365,Rachel,Desconocido,3.0,3.0
353903800,Sabrina Oriana,100%,1.0,1.0
123191370,Miguel,80%,1.0,1.0
58881850,Nathaly,Desconocido,1.0,1.0
372206573,Debora,50%,3.0,3.0
465681491,Ana,100%,2.0,2.0
171773144,Jose L,100%,2.0,2.0
442755327,Ivan,100%,1.0,1.0
414073716,Paola,100%,2.0,2.0
30265922,Alfredo,100%,4.0,5.0
18624087,Nadine,Desconocido,1.0,2.0
458549699,Clara,90%,3.0,4.0
10895865,Ana,Desconocido,1.0,1.0
474496951,Mikel,100%,1.0,1.0
474499470,Gimena,91%,2.0,2.0
410418771,Sara,0%,1.0,1.0
475692569,Arbin J,100%,1.0,1.0
4361819,Erica,100%,3.0,4.0
21490697,Alvaro,100%,1.0,1.0
16105324,Gervasio,Desconocido,1.0,1.0
475751505,Begoña,100%,2.0,2.0
474855997,Jacqueline,100%,3.0,3.0
41441815,Eva,100%,2.0,2.0
473474851,Alfonso José,100%,9.0,10.0
222591915,Max,Desconocido,1.0,1.0
474624407,Amparo,100%,2.0,2.0
475820988,Giulianna,100%,1.0,2.0
207944238,Francisco,Desconocido,1.0,1.0
418270816,Limehome,95%,551.0,610.0
475882574,Ricardo,100%,1.0,1.0
15962195,Luis Henrique,100%,1.0,1.0
201265756,Fernanda M,71%,2.0,3.0
76383493,Mst,100%,1.0,1.0
264781790,Lovely Rooms,100%,2.0,3.0
270380293,Magali,100%,2.0,2.0
80497670,Manuel,75%,1.0,1.0
55602451,Oto,Desconocido,1.0,2.0
410125833,Blanca Maria,100%,1.0,4.0
476075947,Vicente,91%,2.0,2.0
476102244,Maria Magdalena,100%,1.0,2.0
173061641,Jesus,100%,1.0,1.0
308706724,Emilio,20%,1.0,1.0
33123099,Diana,86%,1.0,1.0
303492015,Nicolas,100%,1.0,1.0
23659234,Fatima,100%,4.0,4.0
292902000,Harsh,Desconocido,1.0,1.0
438805193,Abril,100%,1.0,1.0
86777756,Vera,Desconocido,1.0,1.0
476228940,Bleny,Desconocido,1.0,1.0
474868016,Anouar,63%,2.0,3.0
443261143,Brigite,80%,2.0,4.0
2263735,Andreea,100%,2.0,2.0
474914146,Natalia,100%,1.0,1.0
104665353,Anas,100%,1.0,1.0
476330270,Oumou Khairy,Desconocido,1.0,1.0
287178311,Beata,100%,1.0,1.0
416931241,José M.,100%,1.0,1.0
459093135,Elias,100%,2.0,2.0
476376697,Alejandro,100%,1.0,1.0
195815855,Moises,Desconocido,2.0,2.0
32428708,Ignacio,100%,1.0,1.0
476381252,Jarala,100%,1.0,1.0
59292275,San,0%,1.0,1.0
475895147,Pedro Alfonso,100%,1.0,1.0
475090700,Sandra,100%,1.0,1.0
144457564,Katherine,Desconocido,1.0,1.0
28505202,Hugo,100%,1.0,1.0
1215091,Olivier,100%,2.0,8.0
224860006,Carlos,100%,4.0,8.0
4197160,Antonio,100%,2.0,2.0
5905260,Ghaleb,100%,5.0,13.0
220943161,Fernanda,100%,1.0,1.0
444442480,Tubbo,50%,2.0,2.0
477200819,Socorro Isabel,100%,1.0,1.0
476492367,Fernando,100%,1.0,1.0
28742950,Marco,100%,1.0,1.0
433790291,Germán,100%,4.0,4.0
476508483,Apartamentos,Desconocido,2.0,4.0
153689813,Pablo,Desconocido,1.0,1.0
477410864,Belen,100%,1.0,1.0
476328475,Jose Maria,100%,1.0,1.0
397946856,Christiam,100%,4.0,4.0
62102783,Elizabeth,Desconocido,1.0,1.0
475648623,Kathy,Desconocido,1.0,1.0
477190159,Javier,100%,12.0,14.0
77322007,Miguel Angel,100%,5.0,11.0
477504358,Lisbet Maria,Desconocido,1.0,1.0
20527218,Jose,100%,1.0,2.0
265826045,Karen,100%,1.0,1.0
476237106,Zoraida,100%,2.0,3.0
477532472,Home Club,100%,14.0,25.0
476808920,Enrique Luis,50%,1.0,1.0
20177051,Consuelo,Desconocido,1.0,1.0
24474293,Miguel,100%,1.0,1.0
198438863,Marina,100%,1.0,1.0
166741515,Carlos,100%,1.0,3.0
476827596,Alvaro,Desconocido,1.0,1.0
476338149,M Luisa,100%,1.0,1.0
476917947,Alberto,100%,2.0,2.0
225390196,RentitUP,100%,14.0,19.0
237305239,Angelo,100%,1.0,1.0
477242252,Eduardo Francisco,92%,1.0,1.0
476976071,Beg,100%,3.0,3.0
67742660,Pedro,100%,1.0,1.0
69410422,Patricia,100%,1.0,1.0
